,text,date,id,location,compound
0,"RT @RBReich: Elon Musk and his enablers have turned this website into a torrent of ad hominem attacks, lies floated as jokes, and blatant m…",2022-12-12 09:47:19+00:00,1602238659243429889,California,-0.5719
1,« Elon Musk est persuadé qu’il peut tout réussir en même temps : envoyer des hommes dans l’espace et relancer Twitt… https://t.co/7ZTB2fgdnJ,2022-12-12 09:47:18+00:00,1602238656030412800,"Principal Street, Canada",-0.128
2,RT @DigiFinex: How much more do you enjoy Twitter since Elon Musk took over?,2022-12-12 09:47:18+00:00,1602238655296176128,"Dhaka, Bangladesh",0.5367
3,"RT @lordivan22: 🚨EUA 🇺🇸: Elon Musk acusou o Dr Fauci no domingo (11) com uma postagem no Twitter, de mentir para o congresso e financiar pe…",2022-12-12 09:47:17+00:00,1602238652481998849,"Goiânia, Brasil",-0.5267
4,RT @TheInsiderPaper: NEW 🚨Elon Musk: Fauci lied to Congress and funded gain-of-function research that killed millions of people.,2022-12-12 09:47:17+00:00,1602238652347654144,,-0.7964
5,RT @LaVeritaWeb: Elon Musk sbertuccia e attacca Anthony Fauci chiedendo che venga perseguito a livello penale. https://t.co/Ea5hnsqKvn,2022-12-12 09:47:17+00:00,1602238651018235905,,0.0
6,"RT @jamesjyu: Was at the Dave Chapelle show at SF tonight and who comes on but Elon Musk! 

A good 80% of the stadium boos. 18k people. and…",2022-12-12 09:47:16+00:00,1602238648501542913,██ ██████ █████ ██ ██████,0.63
7,RT @spectatorindex: TWITTER: Elon Musk says the platform will increase character limit on tweets from 280 up to 4000,2022-12-12 09:47:15+00:00,1602238644559175680,Singapore,0.3182
8,RT @joncoopertweets: Who else thinks Elon Musk should apologize to Dr. Fauci — right after he apologizes to Paul Pelosi? ✋✋,2022-12-12 09:47:15+00:00,1602238643225366528,,0.4404
9,RT @ansia_tw: Quale vorresti che fosse il prossimo acquisto di Elon Musk?,2022-12-12 09:47:15+00:00,1602238642889670656,,0.0
10,"RT @jamesjyu: Was at the Dave Chapelle show at SF tonight and who comes on but Elon Musk! 

A good 80% of the stadium boos. 18k people. and…",2022-12-12 09:47:15+00:00,1602238642436460545,Duane Kuiper's yurt,0.63
11,RT @CollinRugg: Do you trust Elon Musk more than you trust Dr. Anthony Fauci?,2022-12-12 09:47:15+00:00,1602238642390695936,,0.765
12,"RT @thehill: ""Elon Musk shows shadow-banning of conservatives no conspiracy theory"" (@TheHillOpinion)  https://t.co/SyHC22CMdP https://t.co…",2022-12-12 09:47:15+00:00,1602238641853681664,"Florida, USA",-0.6808
13,"RT @CollinRugg: JUST IN: Elon Musk directly accuses Fauci of lying to Congress, blasts Democrats for forcing their pronouns on people.

Thi…",2022-12-12 09:47:14+00:00,1602238640792694785,~,-0.7003
14,@cryptofrog202 Elon Musk ‘I am the fire starter…’,2022-12-12 09:47:14+00:00,1602238639265783810,,-0.34
15,RT @TribelSocial: GREAT NEWS! We just launched Dark Mode on @TribelSocial for our web and desktop browsers. Dark mode for the app is coming…,2022-12-12 09:47:13+00:00,1602238636791062528,"Johannesburg, South Africa",0.7667
16,"RT @CollinRugg: JUST IN: Elon Musk directly accuses Fauci of lying to Congress, blasts Democrats for forcing their pronouns on people.

Thi…",2022-12-12 09:47:13+00:00,1602238634522214400,,-0.7003
17,"RT @girldrawsghosts: elon musk is going so hard on trans people because he sees having a trans kid as being personally emasculating, but ci…",2022-12-12 09:47:13+00:00,1602238634291494914,"Washington, USA",-0.1111
18,RT @MattWallace888: Elon Musk Turned Twitter From The Worst Social Media App To The Best in Only 45 Days!,2022-12-12 09:47:13+00:00,1602238633913745408,"New Delhi, India",0.1007
19,RT @elizableu: And I’ve been working on this for years before Elon Musk purchased Twitter and NOW you wanna hate? 🤔,2022-12-12 09:47:12+00:00,1602238633133723648,,-0.5719
20,RT @__TEAM_USA: Who supports Elon Musk and his mission to expose corruption?,2022-12-12 09:47:12+00:00,1602238632227573760,,0.2263
21,"RT @JDCocchiarella: Elon Musk has spent today mocking pronouns and inciting hate towards LGBTQ+ people.

Earlier this year Elon’s daughter,…",2022-12-12 09:47:12+00:00,1602238631514718208,"Minnetonka, MN",-0.7506
22,"RT @lordivan22: 🚨EUA 🇺🇸: Elon Musk acusou o Dr Fauci no domingo (11) com uma postagem no Twitter, de mentir para o congresso e financiar pe…",2022-12-12 09:47:12+00:00,1602238630214635524,,-0.5267
23,RT @joncoopertweets: Who thinks Elon Musk should be banned from Twitter?,2022-12-12 09:47:12+00:00,1602238629153280001,,-0.4588
24,RT @cameron_kasky: Elon Musk to his child X a e 12: “These pronouns are absurd”,2022-12-12 09:47:11+00:00,1602238627739996163,idle town,0.0
25,"RT @EricArchambaul7: Elon Musk publie des Twitter Files exposant un système de listes noires secrètes.

https://t.co/DyK1BF50Ao

▶️ Twitter…",2022-12-12 09:47:10+00:00,1602238622689796097,,0.0
26,"RT @DashDobrofsky: Marjorie Taylor Greene was reinstated on Twitter by Elon Musk after spreading conspiracies about Covid. Today, Greene ap…",2022-12-12 09:47:10+00:00,1602238620832006145,,0.0
27,"RT @joncoopertweets: THIS EXPLAINS A LOT: Elon Musk apparently thinks he played no role in alienating his transgender daughter, who took th…",2022-12-12 09:47:09+00:00,1602238619653394433,"Birkenhead, Wiral",0.0516
28,"@JoshuaPHilll Elon""s pissy that Scott Kelly has actually been to space and Musk never will",2022-12-12 09:47:09+00:00,1602238617761497088,Scotland,0.0
29,"RT @DougJBalloon: Opinion | Eighty percent of the county dislikes anti-Semitism, anti-gay violence, and Russian dictator Vladimir Putin.  U…",2022-12-12 09:47:09+00:00,1602238617556066304,E Pluribus Unum 🇺🇸,-0.7783
30,RT @SandyXiaotong: The author of this likes to be the vanguard of knowledge and hates that you’re allowed to say in Twitter that “vaccines…,2022-12-12 09:47:07+00:00,1602238610832470016,qld australia,0.09
31,RT @JDCocchiarella: Elon Musk is showing all of us why we should tax the HELL out of billionaires.,2022-12-12 09:47:07+00:00,1602238609284792322,"Barcelona, Spain.",-0.7456
32,RT @CleoPat48937885: Dave chappelle brought up Elon musk up on stage at the chase center. Had to pry the yonder for this ahaha pt 1 https:/…,2022-12-12 09:47:06+00:00,1602238607619723264,Italy,0.0
33,"RT @cjwerleman: Total number of Twitter accounts restored by Elon Musk:

Insurrectionists: 100s
Covid deniers 1000s
White supremacists: 10s…",2022-12-12 09:47:06+00:00,1602238606810177539,"Bologna, Emilia Romagna",-0.1027
34,"RT @Booker4KY: My pronouns are he/him, and Elon Musk is inciting violence.",2022-12-12 09:47:05+00:00,1602238603794472960,"Cali, Colombia",-0.6249
35,"RT @PresseMondial: Sous la direction de Musk, Twitter va en enfer dans un panier à main.
Elon Musk demande la poursuite de Fauci et attaque…",2022-12-12 09:47:05+00:00,1602238601546309635,paris-france,0.0
36,RT @LP_LaPresse: Contestation des mesures sanitaires | Elon Musk s’en prend au Dr Anthony Fauci https://t.co/erQY3qEnD5,2022-12-12 09:47:05+00:00,1602238601294757889,,0.0
37,RT @dr_shelbby: Elon Musk ya confirmó que los tweets pasaran de 280 caracteres a 4000: https://t.co/FdVj7cxwKZ,2022-12-12 09:47:05+00:00,1602238601072369664,"Asunción, Paraguay",0.0
38,RT @mmpadellan: Elon Musk is now officially just as toxic as trump is. With way more money.,2022-12-12 09:47:05+00:00,1602238600426422272,,0.0
39,"RT @elizableu: Wait a minute….. so I’m being attacked for trying to help Elon Musk and Twitter 2.0 remove child sexual exploitation….

and…",2022-12-12 09:47:04+00:00,1602238597029044225,,-0.144
40,"RT @DashDobrofsky: Marjorie Taylor Greene was reinstated on Twitter by Elon Musk after spreading conspiracies about Covid. Today, Greene ap…",2022-12-12 09:47:03+00:00,1602238593896005632,"New York, NY",0.0
41,"RT @Burmese_Tyga_: In case you dunno you are tweeting amongst cretins.

Twitter folks are reporting Elon musk's Twitter account to Twitter.…",2022-12-12 09:47:03+00:00,1602238593828782082,planet earth.,0.0
42,RT @iSlimfit: Seems Elon Musk buying Twitter is the best thing to ever happen in 2022. Opened up a can of worms.,2022-12-12 09:47:02+00:00,1602238587759632386,Abuja Nigeria,0.6369
43,RT @Investments_CEO: How much more do you enjoy Twitter since Elon Musk took over?,2022-12-12 09:47:01+00:00,1602238586362900480,,0.5367
44,A janitor laid off at Twitter's headquarters said one of Elon Musk's team members told him he'd be replaced by robo… https://t.co/N7Lg5BQPXn,2022-12-12 09:47:01+00:00,1602238585817767936,  OurHouse 🌎🌍🌏,0.0
45,"RT @RBReich: Elon Musk and his enablers have turned this website into a torrent of ad hominem attacks, lies floated as jokes, and blatant m…",2022-12-12 09:47:01+00:00,1602238585796804608,Edinburgh Scotland,-0.5719
46,RT @TheInsiderPaper: NEW 🚨Elon Musk: Fauci lied to Congress and funded gain-of-function research that killed millions of people.,2022-12-12 09:47:01+00:00,1602238584509153280,,-0.7964
47,"RT @SpirosMargaris: Elon Musk’s #history with #OpenAI

as told by #ChatGPT itself

https://t.co/uF0V8ZFH6y #fintech #AI #ArtificialIntellig…",2022-12-12 09:47:00+00:00,1602238581778546688,"New York, USA",0.0
48,RT @MattWallace888: Elon Musk Turned Twitter From The Worst Social Media App To The Best in Only 45 Days!,2022-12-12 09:46:59+00:00,1602238578263736321,"Stuart, FL",0.1007
49,"RT @lordivan22: 🚨EUA 🇺🇸: Elon Musk acusou o Dr Fauci no domingo (11) com uma postagem no Twitter, de mentir para o congresso e financiar pe…",2022-12-12 09:46:59+00:00,1602238576322019328,,-0.5267
50,RT @wicho: Dice Elon Musk que va a aumentar el límite de extensión de los tuits *hasta los 4.0000 caracteres*. Cualquier día va e inventa l…,2022-12-12 09:46:59+00:00,1602238576066011137,,0.0
51,RT @brianklaas: Elon Musk is rapidly turning Teslas into giant MAGA hats on wheels.,2022-12-12 09:46:58+00:00,1602238574488948736,,0.0
52,RT @MattWallace888: Do you support Elon Musk?,2022-12-12 09:46:58+00:00,1602238571812982785,,0.4019
53,"RT @jamesjyu: Was at the Dave Chapelle show at SF tonight and who comes on but Elon Musk! 

A good 80% of the stadium boos. 18k people. and…",2022-12-12 09:46:57+00:00,1602238568948436992,Seattle-ish    ⛿ She/It/Doe,0.63
54,"@GeorgeTakei While Blue Checks Whine About Extremism, Elon Musk Is Protecting Sexually Exploited Children | Opinion https://t.co/5izmzJ7co6",2022-12-12 09:46:57+00:00,1602238568923013121,tennessee,-0.6705
55,RT @DashDobrofsky: Elon Musk spoke with Putin before buying Twitter. He advocated for Taiwan to set up a “special administration zone” for…,2022-12-12 09:46:56+00:00,1602238565395488768,,0.0
56,RT @wallstwolverine: Elon Musk ha anunciado que Twitter aumentará su límite de caracteres en los tweets de 280 a 4000. https://t.co/PmrPtyW…,2022-12-12 09:46:55+00:00,1602238561792806913,,0.34
57,RT @mmpadellan: Elon Musk is now officially just as toxic as trump is. With way more money.,2022-12-12 09:46:55+00:00,1602238560203161602,London,0.0
58,RT @CollinRugg: Do you trust Elon Musk more than you trust Dr. Anthony Fauci?,2022-12-12 09:46:55+00:00,1602238559271919616,,0.765
59,RT @CollinRugg: Do you trust Elon Musk more than you trust Dr. Anthony Fauci?,2022-12-12 09:46:54+00:00,1602238555341856768,,0.765
60,RT @DrMatthewSweet: I suppose it's time for me to retweet my @thetimes piece on Elon Musk and his family history of weird doomed plans to t…,2022-12-12 09:46:54+00:00,1602238554310049792,"Manchester, England/UK",-0.7096
61,@joncoopertweets Without a doubt Elon Musk,2022-12-12 09:46:53+00:00,1602238553102098432,,0.2755
62,"RT @musicnewsfactpl: Elon Musk ogłosił, że limit znaków na Twitterze zostanie podniesiony do 4000 znaków https://t.co/0RUsaVvf9m",2022-12-12 09:46:53+00:00,1602238552804392961,army since 2015 ,0.0
63,"RT @Booker4KY: My pronouns are he/him, and Elon Musk is inciting violence.",2022-12-12 09:46:53+00:00,1602238552578084864,,-0.6249
64,"@Life705 @BMG_Bund Also hat Elon Musk bei Twitter erfolgreich gegen Bots gekämpft, sonst hätte die Agentur doch für… https://t.co/NlpeW0ngVX",2022-12-12 09:46:53+00:00,1602238552498180097,Berlin,-0.5994
65,RT @cameron_kasky: Elon Musk to his child X a e 12: “These pronouns are absurd”,2022-12-12 09:46:53+00:00,1602238552376418304,"Marina, CA",0.0
66,RT @FoxNews: Elon Musk tweets that his pronouns are 'Prosecute/Fauci' https://t.co/fZMz6lDlrx,2022-12-12 09:46:53+00:00,1602238550900088832,"Sydney, Australia",0.0
67,"RT @KAFKA_Dev: Haha! Marc van Ranst is WOEST omdat Elon Musk van plan is om Fauci te exposen...
Grappig om te zien hoe wanhopig hij is nu h…",2022-12-12 09:46:53+00:00,1602238550824607745,,0.5093
68,"RT @election_every: #Musk is likely a Russian Asset.

I believe @IanBremmer 100% @AVindman
@brhodes @AmbRice46
@ChrisMurphyCT @maddow @kyle…",2022-12-12 09:46:53+00:00,1602238550736601091,,0.3612
69,RT @JDCocchiarella: Elon Musk is showing all of us why we should tax the HELL out of billionaires.,2022-12-12 09:46:53+00:00,1602238550597959681,,-0.7456
70,"RT @duty2warn: If a sane person ran Twitter, Elon Musk’s account would be suspended today for inciting violence against Dr. Fauci.",2022-12-12 09:46:52+00:00,1602238546785570818,"Bucharest, Romania",-0.802
71,RT @joncoopertweets: Who else thinks Elon Musk should apologize to Dr. Fauci — right after he apologizes to Paul Pelosi? ✋✋,2022-12-12 09:46:52+00:00,1602238546328588289,,0.4404
72,"RT @HonoreDeBerke: Elon Musk, bugün bot hesapları sileceğini duyurduğu için Florya’da bayraklar yarıya indirildi. https://t.co/GmGzfmVBxI",2022-12-12 09:46:51+00:00,1602238544956858369,,0.0
73,RT @cameron_kasky: Elon Musk to his child X a e 12: “These pronouns are absurd”,2022-12-12 09:46:51+00:00,1602238541819531265,she/her,0.0
74,"RT @elizableu: Wait a minute….. so I’m being attacked for trying to help Elon Musk and Twitter 2.0 remove child sexual exploitation….

and…",2022-12-12 09:46:50+00:00,1602238538631749634,,-0.144
75,"RT @osaffairs: Les médias commencent à s'intéresser globalement aux cabinets de conseils #Mckinsey, Elon Musk détruit Fauci (directeur de l…",2022-12-12 09:46:49+00:00,1602238536442433537,,0.0
76,"RT @dystopiagirl: @Ilana_Stern @elonmusk @DaveChapelle @chrisrock Chappelle, trying to do crowd work to stop the booing, said:

""his whole…",2022-12-12 09:46:49+00:00,1602238535435780098,she/her/hers,-0.296
77,RT @CleoPat48937885: Dave chappelle brought up Elon musk up on stage at the chase center. Had to pry the yonder for this ahaha pt 1 https:/…,2022-12-12 09:46:49+00:00,1602238533313646594,"Huntington, West Virginia, USA",0.0
78,RT @devisridhar: Twitter is breaking down day by day-&gt; my feed is full of promoted tweets from alt-right accounts that I don’t want to see…,2022-12-12 09:46:49+00:00,1602238533108117505,Puerto Rico,0.4767
79,RT @SportSantra: Elon Musk’un bot hesapları silmeye başlaması üzerine Fenerbahçe resmi Twitter hesabı 07:00’dan bu yana 97.260 takipçi kayb…,2022-12-12 09:46:48+00:00,1602238532512546817,,0.0
80,RT @CleoPat48937885: Dave chappelle brought up Elon musk up on stage at the chase center. Had to pry the yonder for this ahaha pt 1 https:/…,2022-12-12 09:46:48+00:00,1602238531656507392,,0.0
81,"RT @RitchieTorres: Elon Musk wants to criminalize Anthony Fauci because he disagrees with him.  

Elon is no champion of free speech. https…",2022-12-12 09:46:48+00:00,1602238531388178434,🌍,0.5719
82,RT @RpsAgainstTrump: I’ll take Dr. Fauci over Elon Musk every day of the week.,2022-12-12 09:46:48+00:00,1602238530272509958,,0.0
83,RT @cb_doge: Elon Musk just killed off the Twitter Bots 🤖🪦 @elonmusk https://t.co/KNN43ACQ0q,2022-12-12 09:46:48+00:00,1602238530037719041,,-0.6705
84,@joncoopertweets Elon Musk. Fauci has got it wrong since aids in the 1980's killed mills then too,2022-12-12 09:46:48+00:00,1602238529207259136,"Jacksonville, Florida",-0.8225
85,"RT @jamesjyu: Was at the Dave Chapelle show at SF tonight and who comes on but Elon Musk! 

A good 80% of the stadium boos. 18k people. and…",2022-12-12 09:46:47+00:00,1602238527671894016,he/she/they,0.63
86,Elon Musk needs and enema of the brain.,2022-12-12 09:46:47+00:00,1602238526111760384,"Florida, USA",0.0
87,"RT @MaajidNawaz: ""Elon Musk said his brain chips might 'solve' autism and schizophrenia. A neuroscientist who implants brain chips has doub…",2022-12-12 09:46:47+00:00,1602238525986197505,,0.0
88,RT @favriel_io: ok but elon musk did not name those babies ‼️,2022-12-12 09:46:47+00:00,1602238525474217987,17 | she/ her,0.1531
89,"RT @suthichai: Elon Musk บอก Twitter กำลังจะเพิ่มจำนวนตัวอักษรจาก 280 เป็น 4,000 ตัว กลายเป็นประเด็นถกแถลงร้อนแรง",2022-12-12 09:46:46+00:00,1602238523377348609,OT6,0.0
90,"RT @RBReich: Elon Musk and his enablers have turned this website into a torrent of ad hominem attacks, lies floated as jokes, and blatant m…",2022-12-12 09:46:46+00:00,1602238520302735361,"Espoo, Suomi",-0.5719
91,"RT @brifmedya: 🕊️ Twitter'ın 140'dan 4000'e yükselen karakter dönüşümü.

💢Twitter'ın  CEO'su Elon Musk, tweet karakter sınırının 4000'e yük…",2022-12-12 09:46:45+00:00,1602238520076247042,Turkey / İstanbul,0.0
92,Elon Musk sugere processar Dr. Anthony Fauci https://t.co/gCy8VMwIOZ,2022-12-12 09:46:45+00:00,1602238519480557568,"Grande Belo Horizonte, Brasil",0.0
93,"RT @TheHorizonX: After Julian #Assange and Edward @Snowde, Elon Musk is next. The inconvenience truth is an unwanted phenomenon not allowed…",2022-12-12 09:46:45+00:00,1602238518524256256,,-0.2732
94,"RT @lordivan22: 🚨EUA 🇺🇸: Elon Musk acusou o Dr Fauci no domingo (11) com uma postagem no Twitter, de mentir para o congresso e financiar pe…",2022-12-12 09:46:45+00:00,1602238516716527617,Brasil,-0.5267
95,RT @ansia_tw: Quale vorresti che fosse il prossimo acquisto di Elon Musk?,2022-12-12 09:46:44+00:00,1602238515776995328,,0.0
96,"RT @FerCuevasMur: De último momento: Elon Musk confirma que el límite de caracteres de Twitter se elevará de 280 a 4,000 caracteres. Ya no…",2022-12-12 09:46:44+00:00,1602238513361129472,Ciudad de México,0.0
97,RT @MattWallace888: Do you support Elon Musk?,2022-12-12 09:46:44+00:00,1602238513268809729,"Recife, Brasil",0.4019
98,"RT @lordivan22: 🚨EUA 🇺🇸: Elon Musk acusou o Dr Fauci no domingo (11) com uma postagem no Twitter, de mentir para o congresso e financiar pe…",2022-12-12 09:46:42+00:00,1602238507443015680,,-0.5267
99,"RT @lynn_of_cait: As Elmo posts yet another Twitter poll, this time about Assange &amp; Snowden, remember he makes business decisions based off…",2022-12-12 09:46:42+00:00,1602238507275132930,,0.0
100,RT @ChuckCallesto: Kari Lake Calls On Elon Musk To RELEASE ALL KATIE HOBBS TWITTER FILES and Unblock The Gateway Pundit's Twitter account..…,2022-12-12 09:46:42+00:00,1602238506075652099,USA,0.0
101,"RT @RBReich: Elon Musk and his enablers have turned this website into a torrent of ad hominem attacks, lies floated as jokes, and blatant m…",2022-12-12 09:46:42+00:00,1602238505916452865,,-0.5719
102,"RT @joncoopertweets: THIS EXPLAINS A LOT: Elon Musk apparently thinks he played no role in alienating his transgender daughter, who took th…",2022-12-12 09:46:42+00:00,1602238504641216512,Canada,0.0516
103,"Y a pas à dire, Twitter version Elon Musk, c'est un succès (pour les bots, le spam, les faux comptes...) https://t.co/h3VoX71tRU",2022-12-12 09:46:42+00:00,1602238503785750528,🇪🇺,-0.6705
104,RT @NSaelens: @FinanceFilosoof https://t.co/TH4qiheyTv Enkele collega's bij BusinessAM volgen het gelukkig wel op ;),2022-12-12 09:46:42+00:00,1602238503412187136,België,0.2263
105,"RT @stevedabitcoin: Sevgili Elon Musk, botlarla birlikte Trolleri de yok edecek bi program yok mu?",2022-12-12 09:46:41+00:00,1602238501638094856,,0.0
106,"DHS took control of Twitter under @Jack.
After several years, eventually he decided it was silly to own an operatio… https://t.co/lz0LKK7mUX",2022-12-12 09:46:41+00:00,1602238499222179846,,0.0258
107,"RT @lordivan22: 🚨EUA 🇺🇸: Elon Musk acusou o Dr Fauci no domingo (11) com uma postagem no Twitter, de mentir para o congresso e financiar pe…",2022-12-12 09:46:40+00:00,1602238498286739457,,-0.5267
108,"RT @girldrawsghosts: elon musk is going so hard on trans people because he sees having a trans kid as being personally emasculating, but ci…",2022-12-12 09:46:40+00:00,1602238495577317378,"Shi'Kahr, Vulcan.",-0.1111
109,"RT @RitchieTorres: Elon Musk wants to criminalize Anthony Fauci because he disagrees with him.  

Elon is no champion of free speech. https…",2022-12-12 09:46:40+00:00,1602238495262937088,"San Diego, CA",0.5719
110,"@joncoopertweets Neither - I'd rather consult myself.  Elon Musk ain't a doctor, and I don't trust Fauci anywhere n… https://t.co/6QvQOfyt9A",2022-12-12 09:46:40+00:00,1602238495237451776,,-0.4023
111,"Don't underestimate the power of Elon Musk's work methodology:

1) Visualize the big picture
2) Break it down into… https://t.co/jEewJyEWc6",2022-12-12 09:46:39+00:00,1602238493702426625,Metaverse,0.2235
112,"RT @CollinRugg: In one tweet, Elon Musk (Prosecute/Fauci) was finally able to get the media and Dems to report on the Twitter Files.

Geniu…",2022-12-12 09:46:39+00:00,1602238492637011968,Far from bad energy ,0.0
113,RT @joncoopertweets: Who else thinks Elon Musk should apologize to Dr. Fauci — right after he apologizes to Paul Pelosi? ✋✋,2022-12-12 09:46:39+00:00,1602238491555139584,,0.4404
114,RT @somebadideas: Video of Elon Musk booed into silence &amp; freezing up like the hated piece of shit he is at Dave Chappelle concert in San F…,2022-12-12 09:46:38+00:00,1602238488908533760,"exo-l, blink",-0.7717
115,RT @LP_LaPresse: Contestation des mesures sanitaires | Elon Musk s’en prend au Dr Anthony Fauci https://t.co/erQY3qEnD5,2022-12-12 09:46:38+00:00,1602238487889170432,,0.0
116,"RT @dystopiagirl: @Ilana_Stern @elonmusk @DaveChapelle @chrisrock Chappelle, trying to do crowd work to stop the booing, said:

""his whole…",2022-12-12 09:46:38+00:00,1602238487310344192,In front of a laptop.,-0.296
117,RT @__TEAM_USA: Who supports Elon Musk and his mission to expose corruption?,2022-12-12 09:46:38+00:00,1602238486945288192,,0.2263
118,RT @AerospaceCowboy: Finding out that the niche gamer guy has a personal account where he does nothing except defend his niche gamer tweets…,2022-12-12 09:46:37+00:00,1602238486404292609,England,0.0
119,"RT @ByRakeshSimha: As Elon Musk promised, The Twitter Files is proving to be explosive. This tweet is about the role played by that despica…",2022-12-12 09:46:37+00:00,1602238486085799937,,0.5994
120,"RT @RVAwonk: I don’t know what Elon Musk is claiming he did to clean up “bots” today, but I maintain dozens of hand-curated lists of all di…",2022-12-12 09:46:37+00:00,1602238485905145857,,0.2144
121,"RT @elizableu: Wait a minute….. so I’m being attacked for trying to help Elon Musk and Twitter 2.0 remove child sexual exploitation….

and…",2022-12-12 09:46:37+00:00,1602238484529356800,México,-0.144
122,RT @DineshDSouza: BREAKING: Elon Musk calls out Fauci — 'He lied to Congress and funded gain-of-function research that killed millions of p…,2022-12-12 09:46:37+00:00,1602238483778658304,United States,-0.7964
123,"RT @lordivan22: 🚨EUA 🇺🇸: Elon Musk acusou o Dr Fauci no domingo (11) com uma postagem no Twitter, de mentir para o congresso e financiar pe…",2022-12-12 09:46:37+00:00,1602238483552141312,"Utah, USA",-0.5267
124,RT @joncoopertweets: Who else thinks Elon Musk should apologize to Dr. Fauci — right after he apologizes to Paul Pelosi? ✋✋,2022-12-12 09:46:36+00:00,1602238481354219535,,0.4404
125,"RT @lordivan22: 🚨EUA 🇺🇸: Elon Musk acusou o Dr Fauci no domingo (11) com uma postagem no Twitter, de mentir para o congresso e financiar pe…",2022-12-12 09:46:36+00:00,1602238478724497414,,-0.5267
126,RT @codeofvets: @Booker4KY My pronouns are 1a/2a and Elon Musk is inciting Freedom.,2022-12-12 09:46:36+00:00,1602238478280200192,"Connecticut, USA",0.6369
127,RT @mmpadellan: Elon Musk is now officially just as toxic as trump is. With way more money.,2022-12-12 09:46:35+00:00,1602238477235634177,,0.0
128,"RT @OccupyDemocrats: BREAKING: In his most dangerous Tweet yet, MAGA Twitter CEO Elon Musk calls for the Justice Department to “prosecute”…",2022-12-12 09:46:35+00:00,1602238474442129408,Upon Wings of a Eagle,0.0018
129,"RT @TexanGhost: Soooooo…. Riddle me this - how come there are so many accounts on here that are slagging Elon Musk off every single day, ye…",2022-12-12 09:46:35+00:00,1602238474039459840,,0.0
130,RT @MayoIsSpicyy: Can we all agree that Elon Musk is an apartheid loving white supremacist?,2022-12-12 09:46:34+00:00,1602238472445722625,"Portsmouth, UK.",0.7845
131,"RT @dealztrendz: Elon Musk has confirmed that the Twitter character limit will be raised from 280 to 4000 characters.

Can we still call Tw…",2022-12-12 09:46:34+00:00,1602238469924741128,,0.0
132,RT @Ramnier: ¡ACABÓ LA ESPERA! Elon Musk publicó más pruebas sobre los #TwitterFiles y revela el sistema de censura que la compañía aplicó…,2022-12-12 09:46:33+00:00,1602238468918214657,,0.0
133,RT @MattWallace888: BREAKING: Elon Musk Just Said He’s About To EXPOSE EVERYTHING Regarding Twitter Covid Lies &amp; Government Collusiono,2022-12-12 09:46:33+00:00,1602238467383201794,,-0.6289
134,RT @RpsAgainstTrump: I’ll take Dr. Fauci over Elon Musk every day of the week.,2022-12-12 09:46:33+00:00,1602238466607169538,,0.0
135,RT @ChuckCallesto: Kari Lake Calls On Elon Musk To RELEASE ALL KATIE HOBBS TWITTER FILES and Unblock The Gateway Pundit's Twitter account..…,2022-12-12 09:46:32+00:00,1602238463260364801,"Rainier, OR",0.0
136,RT @RpsAgainstTrump: I’ll take Dr. Fauci over Elon Musk every day of the week.,2022-12-12 09:46:32+00:00,1602238462303805441,,0.0
137,"@Gantron4117 @DennisMisigoy @joncoopertweets Bro really said ""fauci is a liar so I trust Elon ""founder of Tesla"" Musk""",2022-12-12 09:46:31+00:00,1602238460932362240,,0.2362
138,"RT @bibonunes1: Elon Musk renasceu o Twitter, com democracia e liberdade.",2022-12-12 09:46:31+00:00,1602238460529614849,,0.0
139,"RT @lordivan22: 🚨EUA 🇺🇸: Elon Musk acusou o Dr Fauci no domingo (11) com uma postagem no Twitter, de mentir para o congresso e financiar pe…",2022-12-12 09:46:31+00:00,1602238457358827521,"Santo André, Brasil",-0.5267
140,"RT @elizableu: I told Elon Musk my story today of being trafficked. His answer was perfect. 

“I believe you.”",2022-12-12 09:46:30+00:00,1602238457144782852,,0.5719
141,https://t.co/SHqdpbxsro : 336bb24a-171c-4a87-bb41-147d1db40e61,2022-12-12 09:46:30+00:00,1602238456104505344,"Alsace, France",0.0
142,"RT @s0uthernlenin: if you idolize bourgeois figures, such as Elon Musk, Donald Trump, AOC, Bernie Sanders, etc., you are not a communist.",2022-12-12 09:46:30+00:00,1602238453642678272,stolen indigenous land,0.0
143,"RT @TPostMillennial: Do you think Elon Musk should move Twitter HQ from San Francisco? 👇

https://t.co/AHdbxLwe7j",2022-12-12 09:46:29+00:00,1602238452958994432,,0.0
144,"RT @LordDeeDah: Is Elon musk on our side?  Or are we being gaslighted? I haven't a clue, because I am not seeing censorship go or accounts…",2022-12-12 09:46:29+00:00,1602238452128423936,Lancashire ,0.0
145,Elon Musk botlara binecekmiş! Hadi inşallah. Nerde kaşar kevaşe var hepsinden kurtuluruz. Onlar bu kapsama giriyor dimi lan :),2022-12-12 09:46:29+00:00,1602238452053016576,,0.5093
146,"@lisapowell101 @falseAberration Okay, you convinced me. There are, of course, multiple sources that are hard to put… https://t.co/UzSFwyTzxU",2022-12-12 09:46:29+00:00,1602238451960582145,"Eugene, OR USA",0.4939
147,"RT @RBReich: Elon Musk and his enablers have turned this website into a torrent of ad hominem attacks, lies floated as jokes, and blatant m…",2022-12-12 09:46:28+00:00,1602238446302543873,,-0.5719
