,date,open,close,polarity,subjectivity,neg,neu,pos,compound,change,diection
36,2022-06-06,244.353,238.28,0.06231574901986608,0.30467465888572043,0.04920416666666667,0.8596902777777777,0.091125,0.11562694444444445,-6.0730000000000075,down
37,2022-06-07,234.0,238.887,0.08563595952658452,0.3010237764100611,0.04683611111111111,0.8675694444444444,0.08558333333333333,0.10427305555555555,4.8870000000000005,up
38,2022-06-08,240.087,241.867,0.14094724727721847,0.31058820944105525,0.039690201729106624,0.8605504322766571,0.09975936599423632,0.1756936599423631,1.7800000000000011,up
39,2022-06-09,249.34,239.707,0.09111098638455482,0.290138386139259,0.03644972067039106,0.8717067039106146,0.09187290502793297,0.18282346368715083,-9.63300000000001,down
40,2022-06-10,235.157,232.23,0.07325383782241421,0.22017080187045465,0.021320833333333334,0.9049916666666667,0.07369722222222222,0.11728,-2.927000000000021,down
41,2022-06-13,223.167,215.737,0.08879110257669286,0.2602880052046719,0.03182777777777778,0.8845555555555555,0.08365694444444444,0.1796620833333333,-7.430000000000007,down
42,2022-06-14,218.287,220.89,0.1198559336937313,0.2903464002102395,0.03227361111111111,0.8811249999999999,0.08661527777777778,0.1708263888888889,2.60299999999998,up
43,2022-06-15,220.917,233.0,0.09229651308431622,0.285530217814098,0.039924393723252495,0.8795335235378031,0.08054065620542084,0.11537617689015692,12.082999999999998,up
44,2022-06-16,222.737,213.1,0.07736135330501527,0.31501657566853747,0.04546056338028169,0.8806394366197183,0.07389154929577466,0.05344394366197183,-9.637,down
45,2022-06-17,213.433,216.76,0.0872647239591684,0.2784384962388435,0.04030833333333333,0.8836777777777779,0.07601388888888888,0.10016194444444446,3.326999999999998,up
46,2022-06-21,224.603,237.037,0.08110076166760194,0.2595829224787558,0.038845833333333336,0.8882555555555556,0.07287777777777778,0.09952652777777778,12.433999999999997,up
47,2022-06-22,234.503,236.087,0.06861611944511249,0.24827519991582492,0.03469027777777778,0.8907805555555555,0.07450138888888888,0.11553902777777779,1.5840000000000032,up
48,2022-06-23,237.905,235.07,0.06293355355329561,0.26485758570684165,0.054316666666666666,0.8818874999999999,0.06379305555555555,0.0071961111111111115,-2.835000000000008,down
49,2022-06-24,237.468,245.707,0.11930779646665063,0.27950849079546997,0.0508875,0.8729430555555555,0.07618194444444444,0.06671722222222222,8.239000000000004,up
50,2022-06-27,249.367,244.92,0.10222235147859281,0.2915489159091794,0.02946601941747573,0.8915187239944521,0.07903190013869625,0.15113162274618586,-4.447000000000003,down
51,2022-06-28,244.483,232.663,0.17976587696955318,0.36850968918820415,0.033888734353268425,0.8354255910987484,0.13072044506258693,0.2760495132127956,-11.819999999999993,down
52,2022-06-29,230.5,228.49,0.1771125952695893,0.31723298114840776,0.027233333333333335,0.8642875000000001,0.10847638888888889,0.2591748611111111,-2.009999999999991,down
53,2022-06-30,224.51,224.473,0.11109956100355406,0.2935238223967391,0.02862777777777778,0.8863847222222222,0.08497500000000001,0.14280430555555554,-0.03699999999997772,down
54,2022-07-01,227.0,227.263,0.06042141213247364,0.3082110160149594,0.0432125,0.8881208333333334,0.06867777777777778,0.08405861111111111,0.26300000000000523,up
55,2022-07-05,223.0,233.067,0.11896478658943936,0.30023484643571446,0.043986111111111115,0.8584041666666667,0.09759722222222221,0.12620444444444445,10.067000000000007,up
56,2022-07-06,230.78,231.733,0.08214169324759603,0.29267480487619374,0.027566666666666666,0.8892916666666666,0.08175694444444445,0.13528833333333334,0.953000000000003,up
57,2022-07-07,233.92,244.543,0.07917062853864529,0.2563927996661935,0.027860335195530727,0.904259776536313,0.06787709497206704,0.10772527932960893,10.623000000000019,up
58,2022-07-08,242.333,250.763,0.07727161051805938,0.28740829672878676,0.041007102272727275,0.8933877840909091,0.06561079545454546,0.0496125,8.430000000000007,up
59,2022-07-11,252.103,234.343,0.11668959886564054,0.25662057212334993,0.03483055555555555,0.8544930555555555,0.11072361111111112,0.2212376388888889,-17.76000000000002,down
60,2022-07-12,236.847,233.07,0.08554488536155201,0.3246964351427893,0.03367638888888889,0.8792097222222222,0.08708194444444445,0.1339626388888889,-3.7770000000000152,down
61,2022-07-13,225.5,237.04,0.07622212166048971,0.2794416688635439,0.04026111111111111,0.8742847222222222,0.08543888888888888,0.11432763888888889,11.539999999999992,up
62,2022-07-14,234.897,238.313,0.08761623263344277,0.2869230926413897,0.027908695652173916,0.9005913043478261,0.071468115942029,0.14945492753623188,3.415999999999997,up
63,2022-07-15,240.0,240.067,0.059626616529047084,0.2659189184336754,0.03586527777777778,0.9015708333333333,0.06256388888888889,0.08214625,0.06700000000000728,up
64,2022-07-18,244.937,240.547,0.06163441486405275,0.28654166109280194,0.042755555555555554,0.8950333333333333,0.06220694444444445,0.06528430555555556,-4.390000000000015,down
65,2022-07-19,245.0,245.53,0.03818002996232162,0.26546619603390437,0.03204166666666667,0.8997347222222222,0.06823194444444444,0.0815575,0.5300000000000011,up
66,2022-07-20,246.783,247.5,0.05386688553858693,0.289518017977393,0.0381375,0.8943152777777779,0.06754444444444443,0.07883166666666666,0.717000000000013,up
67,2022-07-21,255.107,271.707,0.0680695866896151,0.25536045903801585,0.03586079545454545,0.8977315340909091,0.06639914772727272,0.08186576704545455,16.599999999999994,up
68,2022-07-22,276.22,272.243,0.07363596196755919,0.24996137465929133,0.03462777777777778,0.8916930555555556,0.07367916666666667,0.12063319444444445,-3.9770000000000323,down
69,2022-07-25,272.217,268.433,0.05853358122826514,0.2346592778762319,0.03758333333333334,0.8888204022988506,0.0735933908045977,0.11199612068965516,-3.783999999999992,down
70,2022-07-26,266.513,258.86,0.06888773303232629,0.27163805927042534,0.0312,0.888425,0.08037777777777778,0.13718652777777776,-7.652999999999963,down
71,2022-07-27,263.81,274.82,0.0839911535636982,0.26736578340090245,0.03269861111111111,0.8847902777777777,0.08253333333333333,0.12389194444444446,11.009999999999991,up
72,2022-07-28,280.067,280.9,0.11609385704408025,0.2770325715464356,0.029905555555555557,0.8810625,0.089,0.17171777777777777,0.83299999999997,up
73,2022-07-29,280.7,297.15,0.11712819802093115,0.30313474312283833,0.0300625,0.8661305555555556,0.1037861111111111,0.20679875000000003,16.44999999999999,up
74,2022-08-01,301.275,297.277,0.10594350005153576,0.27367481146499006,0.019787142857142857,0.9099028571428571,0.07030714285714285,0.16789228571428572,-3.9979999999999905,down
75,2022-08-02,294.003,300.587,0.08132893327240627,0.2845794367413135,0.025488919667590027,0.883409972299169,0.09110526315789474,0.19112700831024929,6.584000000000003,up
76,2022-08-03,305.0,307.397,0.09896041097356754,0.2704731835652299,0.02843732590529248,0.8935348189415042,0.07804038997214485,0.15381448467966574,2.3969999999999914,up
77,2022-08-04,311.0,308.633,0.1026568847130603,0.2710896627485169,0.03431111111111111,0.8887152777777778,0.07698472222222222,0.1352773611111111,-2.3670000000000186,down
78,2022-08-05,302.67,288.17,0.10594632124642747,0.27633946580122215,0.02552974504249292,0.8887804532577904,0.08570679886685552,0.1744583569405099,-14.5,down
79,2022-08-08,295.0,290.423,0.05765331238977072,0.2794625631827021,0.03525972222222222,0.8878152777777777,0.07691250000000001,0.11066124999999999,-4.576999999999998,down
80,2022-08-09,290.293,283.333,0.09912637151942706,0.2703315346754583,0.031134722222222223,0.8925430555555555,0.07633611111111112,0.14634527777777778,-6.9599999999999795,down
81,2022-08-10,297.067,294.357,0.09906973531135237,0.26025137187731434,0.03881388888888889,0.867275,0.09390833333333334,0.13741930555555557,-2.7099999999999795,down
82,2022-08-11,296.513,286.63,0.09061737905954133,0.26336203066940855,0.03663376251788269,0.8777782546494993,0.08558512160228898,0.11116709585121602,-9.882999999999981,down
83,2022-08-12,289.415,300.03,0.08600233101609589,0.27298952337345195,0.036286111111111116,0.8974361111111111,0.06627916666666667,0.09995416666666666,10.614999999999952,up
84,2022-08-15,301.787,309.32,0.07740213945005613,0.25880554255415367,0.02567638888888889,0.862136111111111,0.11218055555555555,0.2220998611111111,7.5330000000000155,up
85,2022-08-16,311.667,306.563,0.08750861568210948,0.21980003467087317,0.021046376811594204,0.904831884057971,0.07412028985507246,0.15125173913043477,-5.103999999999985,down
86,2022-08-17,303.397,303.997,0.06492941078982746,0.26031869389612444,0.024855555555555558,0.8945041666666667,0.08062638888888889,0.14460444444444445,0.6000000000000227,up
87,2022-08-18,306.0,302.87,0.060017815556357226,0.20981848745390413,0.03659861111111111,0.8975305555555555,0.0658375,0.04484875,-3.1299999999999955,down
88,2022-08-19,299.0,296.667,0.09207328259446314,0.251821193749666,0.02289861111111111,0.8935041666666667,0.08359305555555555,0.17095958333333333,-2.333000000000027,down
89,2022-08-22,291.913,289.913,0.04892864558281225,0.23870757358639302,0.031419444444444444,0.8945486111111112,0.07402083333333334,0.12180861111111112,-2.0,down
90,2022-08-23,291.453,296.453,0.06711318981576918,0.23474079059535408,0.03426984126984127,0.9003666666666666,0.06535873015873016,0.08871190476190477,5.0,up
91,2022-08-24,297.5633,297.0967,0.08156710491154935,0.23808215889049222,0.025822222222222222,0.9037375000000001,0.07043611111111112,0.11313569444444445,-0.4666000000000281,down
92,2022-08-25,302.36,296.07,0.08934317791005292,0.2695714878089283,0.03187777777777778,0.8919041666666667,0.07620416666666666,0.12693388888888887,-6.2900000000000205,down
93,2022-08-26,297.43,288.09,0.073252014475824,0.21494723675795102,0.0208,0.9169031746031746,0.062303174603174596,0.1178584126984127,-9.340000000000032,down
94,2022-08-29,282.83,284.82,0.06397024845010955,0.24409645779888833,0.028506944444444442,0.8887041666666666,0.0827875,0.14992694444444446,1.990000000000009,up
95,2022-08-30,287.865,277.7,0.091301973704924,0.2869048212637757,0.03130144927536232,0.8998188405797102,0.06888695652173914,0.12171521739130435,-10.16500000000002,down
96,2022-08-31,280.62,275.61,0.0817007283482978,0.261566509172412,0.037462499999999996,0.8977486111111111,0.06477361111111112,0.0661511111111111,-5.009999999999991,down
97,2022-09-01,272.575,277.16,0.0790280037034613,0.2551505851156622,0.03568497109826589,0.8959161849710984,0.06839739884393065,0.09644682080924856,4.585000000000036,up
98,2022-09-02,281.065,270.21,0.053536122892025674,0.25674275409518466,0.054238888888888885,0.8861277777777778,0.05963333333333333,0.01266972222222222,-10.855000000000018,down
99,2022-09-06,272.675,274.42,0.09589994425584702,0.27075844969074137,0.029870833333333336,0.8991847222222222,0.0709361111111111,0.13007416666666669,1.7450000000000045,up
100,2022-09-07,273.1,283.7,0.07869232890967835,0.286737468430133,0.058029411764705885,0.8628949579831933,0.07907142857142857,0.07185112044817928,10.599999999999966,up
101,2022-09-08,281.3,289.26,0.07025639739695684,0.23910250888712428,0.03444895104895105,0.8984097902097902,0.06714265734265734,0.1023786013986014,7.9599999999999795,up
102,2022-09-09,291.67,299.68,0.0926252264710598,0.26486084313705843,0.022056944444444445,0.9068555555555556,0.07108194444444445,0.14477694444444444,8.009999999999991,up
103,2022-09-12,300.72,304.42,0.10995532365653893,0.2988613136991609,0.03285416666666667,0.8934777777777777,0.07366944444444444,0.12376138888888888,3.6999999999999886,up
104,2022-09-13,292.9,292.13,0.11301907129683038,0.2808055482263327,0.029423956931359352,0.8982759084791386,0.07229744279946164,0.12960269179004036,-0.7699999999999818,down
105,2022-09-14,292.24,302.61,0.0698916268916269,0.2606131121964455,0.029891666666666664,0.9001013888888889,0.06999722222222222,0.11805666666666667,10.370000000000005,up
106,2022-09-15,301.825,303.75,0.06608283688405216,0.2734812539248303,0.038547222222222226,0.8924624999999999,0.06897777777777778,0.08272402777777778,1.9250000000000114,up
107,2022-09-16,299.605,303.35,0.04394364672256326,0.2775031786783251,0.036068814055636896,0.8997086383601757,0.06422547584187409,0.08134846266471449,3.7450000000000045,up
108,2022-09-19,300.09,309.07,0.09922942244869329,0.27905739287718456,0.03249027777777778,0.8800555555555556,0.0874388888888889,0.15536375,8.980000000000018,up
109,2022-09-20,306.91,308.73,0.10716955876250556,0.3113804699521476,0.027108786610878663,0.8856373779637378,0.08724825662482566,0.17616569037656904,1.8199999999999932,up
110,2022-09-21,308.29,300.8,0.10558485931881169,0.25860347724409627,0.028245333333333334,0.8976466666666667,0.07410800000000001,0.14444706666666668,-7.490000000000009,down
111,2022-09-22,299.86,288.59,0.10938698066979317,0.26424005698519587,0.02999166666666667,0.8866152777777778,0.08338888888888889,0.16863347222222222,-11.270000000000039,down
112,2022-09-23,283.09,275.33,0.10431673105700884,0.29928640921835364,0.032695833333333334,0.8758930555555556,0.09141666666666666,0.17670805555555555,-7.759999999999991,down
113,2022-09-26,271.83,276.01,0.09337814847189847,0.2670081069265097,0.02906805555555556,0.8931694444444445,0.07775416666666667,0.13323680555555556,4.180000000000007,up
114,2022-09-27,283.84,282.94,0.09464925293563316,0.2632235899003362,0.02476243093922652,0.8997638121546961,0.0754792817679558,0.17990842541436466,-0.8999999999999773,down
115,2022-09-28,283.08,287.81,0.10334891687300904,0.2750118298962573,0.02860754189944134,0.8798617318435754,0.09152932960893854,0.22588086592178772,4.730000000000018,up
116,2022-09-29,282.76,268.21,0.13449607252746484,0.294875137174956,0.021510144927536234,0.9013333333333333,0.0771608695652174,0.1802259420289855,-14.550000000000011,down
117,2022-09-30,266.145,265.25,0.12411672979797979,0.2765406904566627,0.030656944444444445,0.8873777777777778,0.08195555555555556,0.15781666666666666,-0.8949999999999818,down
118,2022-10-03,254.5,242.4,0.07856208220699788,0.27203064457955334,0.03068888888888889,0.8896083333333333,0.07970694444444446,0.16250527777777776,-12.099999999999994,down
119,2022-10-04,250.52,249.44,0.07738547004517116,0.21239786958416643,0.057287943262411344,0.8794794326241135,0.06324964539007093,-0.04708624113475177,-1.0800000000000125,down
120,2022-10-05,245.01,240.81,0.10902507298514243,0.22767533720137886,0.04572638888888889,0.8790430555555555,0.0752263888888889,0.0137725,-4.199999999999989,down
121,2022-10-06,239.44,238.13,0.16038455388154482,0.29482191429364873,0.03091022099447514,0.8655759668508287,0.10351657458563536,0.18386574585635357,-1.3100000000000023,down
122,2022-10-07,233.935,223.07,0.11765495328265502,0.2738499354871833,0.03219164265129683,0.8850086455331413,0.08279250720461095,0.15104380403458212,-10.865000000000009,down
123,2022-10-10,223.93,222.96,0.10585099053717566,0.2618135775709408,0.03319495091164095,0.9007727910238429,0.06601262272089761,0.13937615708274895,-0.9699999999999989,down
124,2022-10-11,220.945,216.5,0.10191465070606935,0.2825429657607237,0.03696805555555556,0.8769750000000001,0.08605,0.17252277777777777,-4.444999999999993,down
125,2022-10-12,215.33,217.24,0.06887167675431563,0.24044078190970553,0.04199861111111111,0.8816041666666666,0.07640277777777778,0.10366208333333334,1.9099999999999966,up
126,2022-10-13,208.3,221.72,0.12238454897639274,0.28187413217366974,0.029655647382920113,0.8840922865013774,0.08626584022038568,0.18803636363636364,13.419999999999987,up
127,2022-10-14,224.01,204.99,0.08834333509854343,0.22264367120790732,0.03438611111111111,0.8938277777777779,0.07178055555555556,0.12757374999999999,-19.019999999999982,down
128,2022-10-17,210.04,219.35,0.10900817342826852,0.23951528623406854,0.026493487698986972,0.8882301013024603,0.08527785817655571,0.20640853835021708,9.310000000000002,up
129,2022-10-18,229.5,220.19,0.07624972142055476,0.2362846658742492,0.025822222222222222,0.8919847222222222,0.08219027777777778,0.19040083333333332,-9.310000000000002,down
130,2022-10-19,219.8,222.04,0.07903687683201571,0.27869171016740457,0.025968055555555553,0.9138263888888889,0.060205555555555554,0.11513263888888889,2.2399999999999807,up
131,2022-10-20,208.28,207.28,0.06906196849290848,0.19144486386399828,0.029291666666666667,0.9106263888888888,0.060087499999999995,0.10602402777777778,-1.0,down
132,2022-10-21,206.415,214.44,0.05265386286809897,0.25356788252899365,0.027443055555555557,0.9054222222222222,0.06715694444444445,0.11776874999999999,8.025000000000006,up
133,2022-10-24,205.82,211.25,0.08152137518584887,0.24192945494261284,0.0413072546230441,0.8902930298719772,0.06839971550497867,0.10812972972972971,5.430000000000007,up
134,2022-10-25,210.1,222.415,0.09475611018745075,0.2656628152577428,0.03146521739130435,0.9019695652173914,0.06656231884057971,0.12730985507246376,12.314999999999998,up
135,2022-10-26,219.4,224.64,0.11605094038868623,0.30312876322842286,0.03584871406959153,0.8722677760968229,0.0918698940998487,0.16974886535552192,5.239999999999981,up
136,2022-10-27,229.77,225.09,0.08410704993659539,0.27516296813455904,0.03653030303030303,0.8841409090909091,0.07933939393939393,0.15621833333333335,-4.680000000000007,down
137,2022-10-28,225.4,228.52,0.04381355755319048,0.26455506949785224,0.029063888888888893,0.8882305555555555,0.0827013888888889,0.14673305555555555,3.1200000000000045,up
138,2022-10-31,226.19,227.54,0.09319829136912469,0.2614787386803012,0.03741111111111111,0.8870027777777778,0.07557916666666667,0.09717513888888889,1.3499999999999943,up
139,2022-11-01,234.05,227.82,0.10310142151444233,0.25029677399870853,0.030393055555555555,0.8984180555555555,0.0711736111111111,0.12423319444444444,-6.230000000000018,down
140,2022-11-02,226.04,214.98,0.10562786082543937,0.2735565422367547,0.04412590448625181,0.8867235890014472,0.06915629522431259,0.08100115774240232,-11.060000000000002,down
141,2022-11-03,211.36,215.31,0.08663415845434695,0.2661297136138406,0.05044166666666666,0.8837833333333333,0.06586388888888889,0.03245180555555555,3.9499999999999886,up
142,2022-11-04,222.6,207.47,0.10114975499037998,0.2714493665670749,0.04097361111111111,0.8838819444444445,0.07514722222222223,0.10344541666666666,-15.129999999999995,down
143,2022-11-07,208.65,197.08,0.06734815371195968,0.27153050637864073,0.04351940298507463,0.8653059701492537,0.09115373134328358,0.1204134328358209,-11.569999999999993,down
144,2022-11-08,194.02,191.3,0.07551755640664513,0.30803924703505037,0.04612805755395683,0.872,0.08185035971223022,0.08729136690647482,-2.719999999999999,down
145,2022-11-09,190.775,177.59,0.06042213549053826,0.22446425024306968,0.05059861111111111,0.878973611111111,0.07041805555555555,0.05607541666666666,-13.185000000000002,down
146,2022-11-10,189.9,190.72,0.10295169332335481,0.2805194150292235,0.04364347826086957,0.8836347826086957,0.07272173913043478,0.10861072463768116,0.8199999999999932,up
147,2022-11-11,186.0,195.97,0.08082299118063006,0.2771860327172827,0.04043611111111111,0.8913319444444444,0.06822777777777778,0.10612083333333333,9.969999999999999,up
